model_dt_f1,model_dt_f2,model_dt_f3,model_rf_f1,model_rf_f2,model_rf_f3,model_et_f1,model_et_f2,model_et_f3,model_cat_f1,model_cat_f2,model_cat_f3,model_ebm_f1_out_1,model_ebm_f2_out_1,model_ebm_f3_out_1,model_ebm_f1_out_8,model_ebm_f2_out_8,model_ebm_f3_out_8,model_ebm_f1_out_16,model_ebm_f2_out_16,model_ebm_f3_out_16,model_ebm_f1_out_24,model_ebm_f2_out_24,model_ebm_f3_out_24,model_lgb_f1,model_lgb_f2,model_lgb_f3,model_xg_f1,model_xg_f2,model_xg_f3,model_gdt_f1,model_gdt_f2,model_gdt_f3
23.468298503315356,19.39524535899045,40.684950755999736,18.547947900177178,17.681772118528478,15.06624636815568,19.975949959501424,19.489209309736783,20.743830517154276,16.20739839617998,15.276803341321724,16.819016967638934,14.034507521747893,13.704121094309285,13.487990936661541,13.524140083094617,13.315351536300701,13.156135910934855,12.794241774655477,12.68423489716122,12.569599944127992,12.808280419510272,12.652543312237777,12.514312756828033,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,16.450563547179247,14.298496867797557,19.82316953160108
40.83120690730455,12.482425700539917,29.309796172392108,16.9967644334711,13.520646451152752,20.8657742949488,19.60263770784951,20.021646803493013,20.5353251841996,15.571326857306186,17.349917322962582,15.086088013636283,11.531224452903343,12.204462042633153,11.52906506694949,12.722805282854583,12.811958106916219,12.61237794903991,12.682909603041201,12.643656136465353,12.468336930827371,12.696594997931797,12.629037523400685,12.493735304121332,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,12.178961590935442,19.28970811835549,20.835802079956306
31.941440519396245,20.26906851448993,23.73315342867517,20.182384330475184,13.450978679451811,17.92333544951125,19.41762812474346,17.681392795215782,23.192453436777193,14.828697716334025,18.38223859467223,14.716510183208642,11.443411965124245,11.465257852412327,11.29697557849207,11.707058611338315,11.43378410639007,11.552307681656941,12.38960946813298,12.155666904764896,12.198171277501086,11.69983729049618,11.532984681334508,11.437094610713087,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,14.257517785976507,17.800717185242778,18.627404577530484
30.25278394197694,40.27809843229924,13.211445545080801,22.111241213064385,15.091281649758931,14.90676073623925,19.694255262223596,20.847999420044555,19.601326348772396,16.577410941778556,15.930824561315045,15.452494519813149,11.100889998222426,11.265626123003772,11.035194940283654,11.806634156238195,11.846208803516435,11.638095872309865,12.127856420252371,12.119864889651675,11.907462151235304,12.115302232052992,12.007791669413004,11.888506066586038,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,11.37290579129695,21.149578928474174,17.919576451999383
23.96727638167724,32.47019139401577,26.50645374377935,20.49603460074555,14.717685541164036,16.759114887050213,21.840295273944015,20.425601553991353,18.114871434218337,17.040868031897435,15.431321199269368,15.78956447434084,14.088639845875353,13.855898372151083,13.911237777814266,13.528819736610744,13.444425341561884,13.42292590593913,12.23003049992712,12.143940897827516,12.077583510674357,12.43281677200034,12.290022472600343,12.223222966500076,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,10.482429212696974,20.005553596224612,21.470308046059394
33.62184535822986,38.98444754319399,11.375050509444952,17.46713937866215,18.359397175786643,15.55165494158895,19.919843918545585,20.463965181031142,19.789547575604825,17.251103358416298,16.29000592655249,14.174771352807037,7.744045744857333,7.772312989444193,7.394716204570605,12.995719339433728,12.807325088752984,12.58271116092403,12.812166018492206,12.741705118256716,12.51795081123761,12.604833852531629,12.535577301258735,12.325759763275256,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,21.159874663360416,9.496864525657545,20.544353041975036
14.66365613200298,29.85896894347195,48.39588107579135,16.78337695442763,19.696953524411743,14.456628059365093,18.157905334851165,21.12773848729663,20.939997460705804,16.20441375895407,16.50641614515417,15.38735185364622,11.602192945162377,10.879496866830234,11.034690046041872,11.889528365407509,11.77073410743022,11.530721279231772,11.97653034759685,11.888615356864525,11.701173941677379,12.01867603911368,11.904179042184385,11.77287781412295,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,15.668749332110695,13.312362478421814,22.00939989208203
27.987783220519525,14.601048500601669,52.080629740159495,17.07116842580964,15.292429916559405,19.19991261386878,20.879511235494014,19.874680754621604,19.40888751367861,15.91064928853706,17.02514222478101,14.980435828852894,14.839992288466599,14.525695174311481,14.330351989603098,11.712680772582887,11.748400553760746,11.619467427845336,12.462174675476591,12.414601621266945,12.339415173299924,11.695980735465374,11.641409384915574,11.530979892961048,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,20.390535358721795,14.457749622775783,14.843746923465082
17.371168341603724,34.13501805470114,36.89099384593795,17.708950230390567,15.276914355931323,18.31749055001449,19.343750945139252,22.232325224927795,18.762338893631064,17.12861499380394,13.749270105457024,17.45069162490176,8.716539075913818,8.592467909897765,8.471979551291858,12.388630857162905,12.15799416354337,12.000873894416504,12.24721777046059,12.08530466319407,11.86837408766655,12.373877197984521,12.210360441121168,12.033783134325445,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,14.403725457643972,15.413978255663062,21.436948408892256
54.87080196796775,13.975795119740216,20.12179571158713,18.268539623188477,17.88826046567591,14.829193620550686,18.90613353262425,20.12639954960498,21.26792419235343,13.588899352373259,16.743518838900947,17.55552328484627,12.930620346933548,12.383426081959046,12.44704166286397,12.977287820952926,12.809969365126367,12.667890853111073,12.622084620231337,12.440796632416872,12.313677006909407,12.712878667473394,12.539314121716115,12.455834696573037,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,19.655963345773028,13.710296234847217,17.624173503809903
22.23733736120362,16.578702584475263,41.828536748938,15.216068368775439,16.692564331702552,20.645275852299644,22.148266817205005,18.435045196010936,19.709933942931237,14.904754910998756,17.16576942688786,15.875778604858167,12.673722018982435,12.966808905904056,12.959130458102509,13.024166868433825,12.900853941734526,12.883591810648701,13.000816055259147,12.888961966770609,12.80110649288542,12.902851710709427,12.772418589566128,12.683697852320071,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,21.624224897648222,13.808830575027084,15.034033656113149
21.8590236657793,49.16474399123227,15.035465211532811,16.254564635953894,17.68228492890013,16.929559864760996,19.769127136393084,20.203666742331112,20.334131249658977,17.06046860565421,17.323450833326866,13.457113268606436,13.554890691689613,12.94560790170497,13.187723785395763,12.765130840769968,12.675146362305652,12.607363860718205,12.560904244678676,12.452464984206783,12.335899517708437,13.043542150865585,12.92631188786548,12.797285906681735,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,19.68013199886803,13.868701029445779,17.43759655013354
47.60617806768592,20.488995926142195,15.775749462413595,16.201131100148178,18.07694391822148,16.953997475089825,18.464369997166674,21.73889008408582,19.946456696298732,15.228426644870977,16.406991700544154,16.571823600557465,11.927913802412702,11.558224284661735,11.495799553194503,12.533518032882094,12.31511207052334,12.228575303855965,12.492603995314557,12.337570902271137,12.209500527376596,12.810091445357333,12.648080281208987,12.521349809980384,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,11.916164127272069,15.709914557672304,23.188236845942814
29.321685738990688,41.56622570160152,17.27119695826079,18.3196413043436,18.264773812993102,15.519182009694385,19.30247512108526,19.86717537943222,20.98395387681648,15.2991300499658,15.934234008764244,16.77923075375496,8.072920095823356,7.908096127301941,7.78263886001109,11.455275310300339,11.2594004172844,11.237206472327694,12.199432458298276,12.036220417050384,11.952492736325329,11.94602077547802,11.769382589377626,11.71448401607466,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,17.75666528520511,19.026950015533483,14.258160514018375
15.903405585222188,23.4332373104073,39.71430321994605,17.62643534074235,18.27067983687316,16.242471644787223,19.765865679566904,20.308838597207792,20.13816600826922,15.985741893719208,17.036113844021507,14.614458517232583,9.527694001993032,9.798537065060557,9.45313640529593,12.368511131111928,12.305567371837745,12.203441468076079,12.241987666014849,12.133093527929153,12.11311616502849,11.74632241716285,11.672291365227514,11.65155986239029,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,9.010372187607201,22.002580507403454,21.00285246158428
34.85975587604589,30.226171877680777,17.21676283790752,15.555676596195557,18.173189932728235,17.281365462957506,21.6940968974577,18.647402017869986,19.942967886511177,16.999727377099955,14.834583800951815,15.83028861567138,15.79111184224188,15.775048246070616,15.41136841034243,13.382370030126243,13.259965014426825,13.10350665396273,12.902551897002601,12.780005569308608,12.66008109628288,12.877323007458264,12.742313403894983,12.629945740738139,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,15.83631263598769,19.39151036655401,15.852357084397381
29.38241067258306,15.480027358009803,35.96708061664628,17.02866764314383,16.737293298917646,17.52068003604891,20.476016529986563,19.77926286903642,19.91244299851606,15.932491917499629,17.90669754870329,14.007375561764887,13.80371195829605,13.87487479419453,13.224996878715272,10.58333822946372,10.496468386859942,10.283704716470842,11.574355500480042,11.37335354766786,11.211517617376813,11.343611149595812,11.174648153013164,11.033316789412893,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,13.687506439917941,14.149780851980603,23.64612764349447
44.769149052821724,17.12391391615535,19.66375491289504,17.627696757196674,15.072169004599619,18.2452690367059,20.840192339431244,19.15720458519848,20.162111086500772,16.07087079508799,15.515250745531949,16.167064646314795,11.825872023063202,11.782937186959499,11.393634812212744,11.732799177707916,11.596336872676227,11.595337355277167,12.027452857635248,11.913163175304005,11.88116752409891,12.445144289613106,12.295281467991845,12.17877862277965,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,23.010400709942385,12.665599395783488,15.844662103987774
36.77721356340608,12.727306073658387,27.576674113714937,16.84570988687304,19.271744875335568,15.89705051313265,19.16519359101638,20.08455662681036,20.8947652445142,17.57743727823516,14.924283737251143,15.68645572289672,13.221620341004082,13.318561068010649,12.887612158131345,12.61484647160045,12.456255748796616,12.477266886358171,12.532676112528735,12.311790625965045,12.33790496448522,12.680725410725687,12.46951819432145,12.460961325742144,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,32.0458639451494,13.317659817893745,10.029186061487732
14.289464175107227,58.14472844842386,18.847812763334282,15.35427502745848,16.200768383817657,20.259101462780247,21.328663094022154,19.06711513641559,19.763000214331846,16.195358055846146,15.291256220681083,16.928079078833893,8.899011649488488,8.764882230727334,8.72662949775636,11.708694277470565,11.472409115006263,11.226757526744567,11.767666638791583,11.639494599961841,11.452099834244006,12.198141120659429,12.143749007739883,11.933547901473407,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,14.335885199314218,15.710391472976692,20.803732383966175
18.89278094545065,32.34181361776124,29.377095693034953,16.769573968151914,14.751865706052266,20.011513054199817,19.938336184129536,18.675977480016233,21.565685770915653,16.98275775697476,15.246564406133341,15.343277160942167,16.406770124109567,16.6983603984822,16.47666258743167,13.056973596317135,13.001981617827207,12.966390235578501,12.680863314103151,12.63040643427098,12.500761786226033,12.518625098307185,12.389002523622763,12.287161151157951,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,15.505054019596944,22.34648737748682,13.265431950787747
31.33690839243232,39.93207771392859,9.760753298256505,19.89067831760472,16.923203362049854,14.344562100808734,18.971625757783524,19.818438418828116,21.413133143934285,14.868578289413708,14.645574170340183,18.402418560726893,13.681497912295915,13.726801047471023,13.56329728513845,13.074560779798025,13.034242007048862,13.072333397102167,12.804117855616429,12.764415409860524,12.623486694537572,12.671874418773607,12.573246495791038,12.452286047159848,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,7.839149557654554,20.41089843614373,23.72481637452565
15.47196821609079,24.279833938516585,40.18309582564883,17.790445535716362,17.182743395047755,16.96288987281646,21.468933574925313,20.693998813178336,18.05601061589199,14.966857380513561,17.791284080768865,15.195649839774324,12.884107007072188,12.84497339522728,12.621868687762259,13.014620641860413,12.8601270897137,12.891762684971601,13.05061846001465,12.85063007331945,12.797925350591928,12.572641041604218,12.410028081468283,12.338982420754416,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,17.561246520470778,10.303515323650894,24.673836252614528
22.75421881398405,16.818119429577468,52.79187691343608,17.195022212586323,17.245914686085793,16.416134938294043,19.49678770171696,21.8284408407649,18.837310635998055,17.651148598726632,16.72530821330708,14.281131531895893,11.221483502793083,11.42259584935321,11.129468145774231,11.740695945808147,11.465021433862486,11.416886200309738,12.336764467861078,12.169829044979872,12.040520367990277,11.889758520025964,11.716377905655028,11.574546665878353,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,18.912462946569782,15.100633960305851,19.229025527141765
38.597804383824666,21.519112172144446,24.7390705791156,19.012404454351728,16.445831500482306,16.35870388571581,21.02302066835774,19.413711080039555,19.77497315724144,16.652667055667642,15.957796450090125,15.512386502659123,12.925016445871607,12.916383208726614,13.161257957247853,13.426473974660666,13.325916811219411,13.19894377915585,12.673717613823895,12.515337934402307,12.433778924005441,12.1981735038071,12.03819827394191,11.905512714254993,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,24.730710615337454,9.759082259457267,16.672360714968292
19.95948229304329,16.872312371642916,49.65241225268966,16.151000202429422,17.180600694550414,18.15195595533678,22.488767473236717,18.862331531712925,18.84327661133265,17.213647666376993,16.773831669861273,14.040925938593338,11.227079454960306,11.324740761649135,10.89671663470057,12.07127158519032,12.017099573851068,11.842428554806466,12.155002290602567,12.08391514828124,12.007074950418277,12.465533510328308,12.403513468845276,12.250170969648417,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,12.971954328254796,12.709214674805517,25.731880384831697
42.871451926004795,30.00400723923619,16.479871359297785,17.993133087055373,15.916350694643395,17.549241376334724,19.797619449423472,20.117681391231592,20.272419852139304,14.527875819023027,18.599109527898094,14.830423867765475,15.013232622076,14.96047941438207,14.771176061874673,12.589158438962361,12.625538145594906,12.28398788540896,12.016064200565236,11.957480931742777,11.706646554855963,12.028810122932144,11.951249074076376,11.781713012865927,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,11.529875694451645,22.519314931833197,18.13563899548883
42.87466140451361,18.924706440566013,15.24469304762728,16.55360339768347,18.655462078495102,15.814339590552294,20.7600443723125,19.86275926899305,19.648808150791634,16.539131082441635,14.93975992141319,16.466841538964324,10.249104266556246,9.903878588588482,10.271052342280447,12.32944192502767,12.015678927602591,11.981075518308412,12.852077218687285,12.627889902401677,12.634661303859072,12.291760079265588,12.14068061998771,12.06036436340167,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,11.681400883518618,18.369269000120067,22.85631982156878
46.567653282145336,13.820858975374444,18.602731296696824,20.580298733968963,16.10226742711711,15.097412604474815,21.07613601391045,19.174932160102703,19.95592279399606,14.663594489095217,17.019646097542413,16.570332010364904,12.966792619498884,12.808008015800201,12.445248025363457,12.43607306435814,12.362062659785412,12.064269020248291,12.461710368891298,12.397895840396895,12.162609431807194,12.623366245432619,12.544012959694369,12.310163665642367,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,17.43041027842988,16.26025582155223,16.873821254115036
13.531232530358949,50.442006497936454,24.16167803414999,19.44444769177182,17.53975654854754,14.566317138077961,21.97065673226961,18.952597148782868,19.559711338266375,15.920040334816104,17.769622110017423,14.63958737334754,11.889430451671911,12.049880888291332,11.966074293454172,11.768464345160632,11.706310008893324,11.586995104564062,12.82211093694812,12.744855561255905,12.55724625209952,12.500604840494077,12.401636732949495,12.217328246066144,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,13.449191606518863,29.52188363105888,9.216340154290064
47.405228010973566,24.043456586371036,16.703143983426447,15.204057732823085,16.269730080893236,19.921465091437874,19.584798620253626,19.162761060210702,21.5610875658326,16.386637435674263,14.511872503949784,17.022755514345043,9.578037737649115,9.055745490176145,9.031835761644542,12.098791304388373,11.902314289508771,11.768932920594155,12.554169887697526,12.393415072557568,12.251267631180797,12.134795038052593,11.97714427466203,11.858625444259976,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,17.604780176547486,21.753346992599397,13.36033370768044
25.768332542378914,40.85125146766335,18.026556000722106,15.6735910401912,18.99783518075372,17.318931577679045,22.170311427227045,19.816946265280794,18.227528276843177,14.637741056043481,16.474455727054124,16.516892972384223,10.622562794609081,10.814449710176417,10.378255386873828,11.038041958221815,10.973262993864397,10.839506235894431,11.501976052109285,11.301726094353779,11.217114604971025,11.854117236640551,11.682415647507261,11.567505787156701,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,10.882758868381845,18.209159496060398,21.994540757842675
20.766715977260393,46.765199894461084,16.853199801324312,15.53608684379601,19.955169305286255,15.66174094544866,20.97682627467967,20.518391787567488,18.708826485153526,17.243987940049504,14.236114720554657,16.401264486573975,14.1093868288016,13.97174038456846,14.129256192701206,13.516354814772251,13.393316957000183,13.265245496944443,12.571674815795562,12.502255913781218,12.299658237479905,12.351853662397602,12.183311865184944,11.996858360756502,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,17.429695444380325,19.168757486204665,12.994082938021878
21.63434434004098,46.168405160701646,16.729848155053915,15.05253813545167,18.111997167330326,18.360709005400867,19.866908633605743,20.025584895813388,20.386489740015204,15.19657607156249,17.357851272049654,15.25183285478641,12.556823098579878,12.40320681077524,12.438006937975691,12.290888332527446,11.99680644757169,12.07094634473927,12.110776688613825,11.948210509114118,11.957689683297968,12.18824133612573,12.073429398114756,11.987308300849373,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,17.658399475742,15.706373009801705,17.557333909392437
24.70626825438988,16.368361672002205,49.35462446840088,19.89430432123474,15.894576667245039,16.514276462564776,19.589771179807794,20.808831217057705,19.72533024839201,16.30503848552544,15.79768731451085,16.149439873848543,15.672689309730675,15.808100744773713,15.42768522425223,13.173593793243517,13.095607371686986,12.901983596081251,11.751188355086514,11.679559566815595,11.549906117385493,12.210506103368987,12.11955675085592,11.982927487090043,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,22.040365217236552,10.527758681506612,21.225134526243778
23.66601442404783,44.971897548212645,17.775035548342405,14.83831471621924,17.699517414807048,19.262614959875123,21.081643404720072,20.289712845791467,18.805501864402263,13.40625517759187,16.529925615723137,18.287076335802702,14.426022455123507,13.938630551996186,14.197390449847985,12.743810286222482,12.863769215479554,12.594375137457007,11.419550575540544,11.44046129305597,11.198640181486097,11.725454886957403,11.689756449234688,11.498304454838234,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,13.128778784287835,16.5235857886204,21.483385459865563
50.609808085188085,18.232444722192916,17.08813006467358,16.197723312309698,16.25989070755043,19.12653589595163,20.144000155972414,19.763656450434986,20.275783325619358,15.191920626105674,17.91906676981545,15.131833467841917,14.07188462195039,14.414384830700097,13.949369423459457,12.517460351270463,12.473175076603935,12.166740580215867,12.306646631140032,12.210779957399312,12.025367055839869,12.151248646917777,12.074222193390609,11.929507856841512,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,20.13897590853524,12.41260710026286,18.317874532715475
12.675054662073807,21.00360462447768,46.28088262478905,15.237716531055952,17.949620501333463,18.896807867556607,19.9818144178901,20.206967816048923,20.134304889364238,15.841819101126484,16.621749009892902,15.665792226969103,14.915308531847616,14.539823986740828,14.510909051910913,12.7003767529105,12.540922855147526,12.408297485401208,12.415145283518783,12.246202422200952,12.115660208668258,12.188156555100644,11.999079088863681,11.835543823500457,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,17.827989009630333,18.65316880378907,13.427385503577492
17.528566042386803,28.26657443901686,45.46415452568332,16.917022392894744,16.446529652268925,18.364954822881685,19.83194997946089,21.043540334694768,19.410373779613085,16.509245916062984,15.690430835007646,16.282654117913687,14.254295943659297,14.131384614347947,13.569205484027277,12.476375017119683,12.170300912002663,12.029672369186388,12.174233779209013,11.91390229084556,11.75101702356905,12.21655287895285,12.045995805260512,11.918376032996813,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,12.498550540872383,19.073318933393317,20.660456194392587
25.203623050488545,39.0286808076608,14.963961695004013,18.586894364689552,16.84732766768837,16.11332557369885,21.489733475078445,18.84125875568436,19.85314474944324,16.399181220693173,15.550981036671763,16.110794545497658,9.879426814965585,9.94240586282746,9.763904035062177,11.672963121906125,11.471139502798097,11.518491939753163,11.765056530482521,11.74005453849084,11.607381349992037,11.803680266236853,11.746081790999039,11.614629358141318,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,22.831160369894853,16.616330741304534,13.42136073155043
45.32479433534959,16.382227943016755,25.864993997089098,16.946958557912446,14.83721356762553,20.344147152714463,21.30708422983083,19.77820511068442,19.280698670223725,16.77158413559727,16.18973306313273,15.183749668244689,8.282016461767785,7.940088293596182,7.641239592680427,11.506710778877954,11.364198330785896,11.191359176100223,12.144720652306713,11.933265271968592,11.778722693138834,12.173825445681695,11.998815925096766,11.779853261736108,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,18.345497097482163,12.852007664430962,20.190396066502647
38.3382814772576,34.11098165855749,14.421950845071072,14.051353115586384,20.300716379465022,17.87502526586997,19.242484209893004,20.56593502075851,20.487716966247877,17.845261521145552,14.970178345738645,14.77992210893449,13.880182095158627,13.835959080175586,13.6712500295732,12.459493883698288,12.42293193708481,12.401188267901912,12.366665905795768,12.283694703425178,12.21110244944795,12.655446459022093,12.551192112881596,12.437054797233447,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,22.00309633811408,14.999314179953986,14.35050979266069
13.045467862102893,27.967274304959602,44.021135160556454,17.201759901498733,19.7348254198963,14.290049435346848,21.454997910546002,19.317755090283192,19.492647403190848,17.17487382512229,16.708852474365692,14.065862793504024,16.2070018205408,16.156357043298346,16.09132131165391,13.879128733834165,13.833030338799347,13.664055506198993,13.166009224617685,13.051811161033228,12.923997345510804,13.09593770424959,13.01142002563809,12.874782161607897,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,11.639242732551745,19.321339655606202,21.35558675061439
27.471469491565077,40.707933009378785,18.83627796729531,19.64504590685153,14.124793793682556,17.06060232710451,21.61461611155715,20.217471753065805,18.67656142596463,15.841005462893005,16.752421975546824,16.012050221688572,13.871985166764938,13.77190098884583,12.86443294642716,12.13543008857948,11.991457391674663,11.638226905802881,12.063753285459057,11.96211695884966,11.77245753810547,11.624743533261213,11.483635593337649,11.350961672124239,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,11.908849296037289,23.35679707761953,14.860190799727068
10.756845939310368,16.403611035448723,49.67835500047914,17.831776275723698,19.676268535464008,14.523262822980698,20.197390675616568,18.435808063514354,21.63481749913024,15.010165099216298,15.73683035610514,17.070832172015248,10.293004435519999,10.39006374687882,10.097729104424392,11.633184812210677,11.543850430608122,11.30882519392055,11.324592277387325,11.20884202780393,11.130337625596876,11.572523028244033,11.551910823991054,11.40191721811336,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,17.965432585448355,14.24524969306631,17.54050806478914
47.20253620215393,17.498409560378978,11.182562583504705,17.080279376494463,15.828246724292558,17.851926289547183,19.220370446153762,20.831514212786,20.181312066937856,15.707640708902938,16.321723498339118,16.192724699403424,11.109091652658758,10.525790647551153,10.8594303098448,12.247966461837946,12.006052720843817,11.988645860455701,12.237349234816152,12.09450147197983,11.965703001791592,12.100672547189037,11.94229772063249,11.849834277999317,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,18.65083442472412,18.551284776144374,13.96283369337751
8.315483483546815,30.523755767125518,43.54217382295771,18.565774007767523,18.5078333029026,15.03760580208719,21.019293698199725,18.76763900345448,20.467192101717448,18.302152613151627,14.128500197572325,15.514963806394112,7.411889428837469,7.917933856850296,7.616569112740491,11.104749966064178,10.963585409669479,10.872312894554394,11.392634462652966,11.21389880470822,11.16399871299569,11.743065853992642,11.576568604906956,11.495669515543993,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,15.653796401617496,19.721245548891154,16.69543644812715
18.510586067789323,16.41499840559571,51.02935125685566,15.198119012661946,17.938910314028842,18.87521069494782,21.0673087689698,18.476724217165565,20.696976970386295,16.15888476307493,15.391553202134007,16.25082868023352,13.175218677778094,13.261001495811872,13.267141797963205,10.798664657929306,10.758935694885539,10.561551248177521,11.544814197717288,11.481041095356336,11.308073310067455,11.61241739639028,11.556996479225774,11.320180140308912,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,20.32264513745175,17.149208074801077,14.32610613965189
20.772294448285063,20.086432726187148,48.33954520923789,15.609646867153879,16.905086115218193,18.68411624688187,22.697313803197563,18.918961156615744,18.583369635662233,16.20804270410063,15.160616998578018,16.46262761277914,13.0931825871185,13.023241020451804,12.99594322860203,12.338177257497888,12.28112339743642,12.012935480789867,12.096263174349714,12.100659061387763,11.89666199254478,12.381134465437357,12.281028985137505,12.11549490713142,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,14.815674496914502,12.81865785602026,24.141056695975
40.882543718585445,22.3251741077297,17.12595992545103,16.069099096144093,17.194039734964857,17.62132534311809,19.526418023547745,20.041120752827048,20.73423683888152,16.735971244061258,15.506814186130145,16.12698089174226,13.155840139696759,13.194743726237968,13.248679399233456,12.534148289965113,12.531531344632915,12.421618211469715,12.127530599752522,12.09173153420269,11.909594860868845,12.107415113582988,12.030174479333255,11.842331829548556,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,22.20009122196398,11.637427993921639,20.501427624081305
22.21843361651107,11.20431222160185,39.464195184145176,18.89590618393728,15.726637938807285,16.45992877600138,19.78660494150197,20.959816387030894,19.38262964612682,16.165724629476067,17.167576604475556,14.842823559369753,11.111498857035363,11.480966317425555,10.740672363598495,12.873536265110658,12.784569057321745,12.537653917505176,12.890659755368132,12.762894265055206,12.639832488819204,12.474320064963498,12.33851144608308,12.2199066535011,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,18.197042014521294,14.378176465226664,19.82708782696212
18.239952683461304,43.225306678359175,15.230101416814552,17.06327004514569,17.61620664456477,16.871608473852678,21.185005508140108,19.97877775638065,19.00911256830542,18.304603736840374,16.303990232702485,13.851038890237485,11.797409453471305,11.547175478003952,11.249418084006887,11.951933523322227,11.800280950723927,11.73756000359588,12.266247001368766,12.182376894769622,12.084533743376129,12.309914129827684,12.258093581144323,12.116771613458974,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,12.226016459874407,17.480676031569768,23.519333258079918
36.51100587901592,13.894605814704674,31.30211896266635,17.84758872128497,15.927910474698098,17.93245932109567,19.481875133586776,20.824539969224606,19.883637160949206,15.36882467706921,16.3498277676855,16.747004074177227,12.777479233911347,13.124438015555445,12.624006622775052,12.72421433681123,12.834601913593414,12.670500618276547,12.030015470017137,12.025466226944747,11.921950851042116,11.566910804718288,11.547777903284283,11.402715812182063,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,18.745338991385886,11.337434908068449,20.777879927645277
46.26121811277816,23.449890481773927,16.77094456048918,18.375408990445514,16.895576120216,17.188685474173706,19.779871489126666,19.564212482589163,20.750378610664825,15.570428531003909,16.819308333572433,15.489687180453657,10.995622968251208,10.970710445417993,10.830954651848158,12.463989476434396,12.368638724022324,12.337189141816708,12.526686353337622,12.357783256746343,12.307193169585474,12.468231452670691,12.288044174381456,12.248353139531787,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,19.83435041322829,13.444865230799483,18.69736258533216
8.153834742822,49.34684881672745,16.91142827116692,15.022698192847972,18.966775673582852,17.860185756055746,20.574789393228116,20.03805136734963,19.620361877950167,16.17035844679335,16.511181150883594,15.276359650920877,10.780793719191044,10.598517860065394,10.908014674461421,10.260050868041558,10.200278227811193,9.935657606357237,11.474630791817045,11.313886787792638,11.185030758389932,11.56244494941305,11.466153458033451,11.293605469186735,43.33748083919801,0.0,0.0,59.272647857666016,0.0,0.0,20.872642231060315,11.256369057662507,17.990818979832614
